,schoolcode,districtcode,countycode,year,charter,elapass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,state
781,261401060006,26140106nyc,26nyc,2017,0.0,100,0.0,0.0,0.0,253,3.5573,77.4704,2.7668,4.3478,nyc
782,261401060006,26140106nyc,26nyc,2018,0.0,99,0.0,0.0,0.0,218,4.5872,74.3119,4.5872,5.9633,nyc
783,261401060006,26140106nyc,26nyc,2019,0.0,100,0.0,0.0,0.0,239,6.6946,76.1506,2.5105,5.8577,nyc
784,261401060006,26140106nyc,26nyc,2021,0.0,100,0.46,0.0,0.92,40,2.5,75.0,0.0,5.0,nyc
785,261401060010,26140106nyc,26nyc,2017,0.0,99,0.0,0.0,0.0,249,2.008,76.3052,3.2129,7.2289,nyc
786,261401060010,26140106nyc,26nyc,2018,0.0,98,0.0,0.0,0.0,242,2.0661,76.8595,2.8926,7.8512,nyc
787,261401060010,26140106nyc,26nyc,2019,0.0,100,0.0,0.0,0.0,261,6.5134,71.2644,5.7471,6.1303,nyc
788,261401060010,26140106nyc,26nyc,2021,0.0,100,0.46,0.0,0.92,58,1.7241,70.6897,0.0,0.0,nyc
789,261501060004,26150106nyc,26nyc,2017,0.0,93,0.0,0.0,0.0,333,30.03,82.8829,8.1081,4.2042,nyc
790,261501060004,26150106nyc,26nyc,2018,0.0,84,0.0,0.0,0.0,306,31.6993,78.4314,10.4575,3.9216,nyc
791,261501060004,26150106nyc,26nyc,2019,0.0,90,0.0,0.0,0.0,357,31.3725,77.8711,9.2437,5.8824,nyc
792,261501060004,26150106nyc,26nyc,2021,0.0,100,0.48,0.0,0.96,62,20.9677,90.3226,3.2258,3.2258,nyc
793,261600010058,26160001nyc,26nyc,2017,0.0,60,0.0,0.0,0.0,73,78.0822,6.8493,71.2329,10.9589,nyc
794,261600010058,26160001nyc,26nyc,2018,0.0,72,0.0,0.0,0.0,140,74.2857,7.1429,65.7143,16.4286,nyc
795,261600010058,26160001nyc,26nyc,2019,0.0,81,0.0,0.0,0.0,119,74.7899,12.605,57.1429,23.5294,nyc
796,261600010058,26160001nyc,26nyc,2021,0.0,68,0.5,0.0,1.0,19,73.6842,10.5263,73.6842,15.7895,nyc
797,261600010061,26160001nyc,26nyc,2017,0.0,50,0.0,0.0,0.0,277,87.0036,9.3863,47.2924,36.4621,nyc
798,261600010061,26160001nyc,26nyc,2018,0.0,63,0.0,0.0,0.0,263,87.4525,6.8441,49.4297,38.403,nyc
799,261600010061,26160001nyc,26nyc,2019,0.0,75,0.0,0.0,0.0,206,84.466,8.7379,52.9126,32.5243,nyc
800,261600010061,26160001nyc,26nyc,2021,0.0,45,0.64,0.28,0.72,11,72.7273,9.0909,45.4545,27.2727,nyc
801,261600010066,26160001nyc,26nyc,2017,0.0,47,0.0,0.0,0.0,219,90.411,2.7397,36.5297,58.4475,nyc
802,261600010066,26160001nyc,26nyc,2018,0.0,36,0.0,0.0,0.0,228,94.2982,3.0702,37.7193,57.4561,nyc
803,261600010066,26160001nyc,26nyc,2019,0.0,49,0.0,0.0,0.0,242,89.6694,5.3719,37.1901,56.1983,nyc
804,261600010066,26160001nyc,26nyc,2021,0.0,45,0.74,0.56,0.36,11,90.9091,9.0909,27.2727,63.6364,nyc
805,261600010067,26160001nyc,26nyc,2017,0.0,50,0.0,0.0,0.0,187,79.1444,11.7647,70.5882,12.2995,nyc
806,261600010067,26160001nyc,26nyc,2018,0.0,58,0.0,0.0,0.0,291,82.4742,10.6529,73.1959,7.5601,nyc
807,261600010067,26160001nyc,26nyc,2019,0.0,65,0.0,0.0,0.0,327,85.3211,8.5627,71.2538,11.9266,nyc
808,261600010067,26160001nyc,26nyc,2021,0.0,0,0.48,0.0,0.96,3,100.0,66.6667,33.3333,0.0,nyc
809,261600010069,26160001nyc,26nyc,2017,0.0,80,0.0,0.0,0.0,69,82.6087,8.6957,52.1739,27.5362,nyc
810,261600010069,26160001nyc,26nyc,2018,0.0,77,0.0,0.0,0.0,66,86.3636,10.6061,66.6667,16.6667,nyc
811,261600010069,26160001nyc,26nyc,2019,0.0,74,0.0,0.0,0.0,96,85.4167,12.5,57.2917,21.875,nyc
812,261600010069,26160001nyc,26nyc,2021,0.0,100,0.58,0.24,0.68,11,72.7273,9.0909,90.9091,0.0,nyc
813,261600010073,26160001nyc,26nyc,2017,0.0,49,0.0,0.0,0.0,175,82.2857,5.1429,69.7143,24.5714,nyc
814,261600010073,26160001nyc,26nyc,2018,0.0,50,0.0,0.0,0.0,193,86.0104,5.6995,64.7668,27.4611,nyc
815,261600010073,26160001nyc,26nyc,2019,0.0,57,0.0,0.0,0.0,159,89.9371,3.1447,65.4088,29.5597,nyc
816,261600010073,26160001nyc,26nyc,2021,0.0,33,0.6,0.24,0.72,9,88.8889,22.2222,77.7778,0.0,nyc
817,261600010074,26160001nyc,26nyc,2017,0.0,88,0.0,0.0,0.0,186,68.2796,29.5699,40.8602,25.2688,nyc
818,261600010074,26160001nyc,26nyc,2018,0.0,82,0.0,0.0,0.0,189,63.4921,21.6931,50.7937,22.2222,nyc
819,261600010074,26160001nyc,26nyc,2019,0.0,89,0.0,0.0,0.0,207,68.599,16.9082,55.5556,22.7053,nyc
820,261600010074,26160001nyc,26nyc,2021,0.0,67,0.68,0.44,0.48,18,72.2222,27.7778,55.5556,16.6667,nyc
821,261600010095,26160001nyc,26nyc,2017,0.0,44,0.0,0.0,0.0,633,86.2559,6.951,64.455,22.4329,nyc
822,261600010095,26160001nyc,26nyc,2018,0.0,26,0.0,0.0,0.0,736,90.0815,6.9293,64.1304,24.4565,nyc
823,261600010095,26160001nyc,26nyc,2019,0.0,44,0.0,0.0,0.0,607,89.7858,8.0725,64.5799,23.7232,nyc
824,261600010095,26160001nyc,26nyc,2021,0.0,57,0.46,0.0,0.92,37,89.1892,10.8108,45.9459,29.7297,nyc
825,261600010102,26160001nyc,26nyc,2017,0.0,59,0.0,0.0,0.0,106,89.6226,8.4906,66.0377,12.2642,nyc
826,261600010102,26160001nyc,26nyc,2018,0.0,63,0.0,0.0,0.0,128,91.4062,7.0312,69.5312,14.8438,nyc
827,261600010102,26160001nyc,26nyc,2019,0.0,60,0.0,0.0,0.0,136,89.7059,11.0294,63.9706,17.6471,nyc
828,261600010102,26160001nyc,26nyc,2021,0.0,53,0.64,0.28,0.72,17,82.3529,5.8824,82.3529,11.7647,nyc
829,261600010103,26160001nyc,26nyc,2017,0.0,51,0.0,0.0,0.0,102,83.3333,8.8235,74.5098,14.7059,nyc
830,261600010103,26160001nyc,26nyc,2018,0.0,59,0.0,0.0,0.0,98,88.7755,7.1429,71.4286,20.4082,nyc
831,261600010103,26160001nyc,26nyc,2019,0.0,49,0.0,0.0,0.0,96,91.6667,9.375,69.7917,20.8333,nyc
832,261600010103,26160001nyc,26nyc,2021,0.0,0,0.58,0.24,0.68,2,100.0,0.0,100.0,0.0,nyc
839,261701060013,26170106nyc,26nyc,2017,0.0,93,0.0,0.0,0.0,436,44.9541,60.7798,16.5138,5.2752,nyc
840,261701060013,26170106nyc,26nyc,2018,0.0,91,0.0,0.0,0.0,407,39.0663,64.6192,14.9877,7.1253,nyc
841,261701060013,26170106nyc,26nyc,2019,0.0,91,0.0,0.0,0.0,427,42.1546,59.9532,19.4379,3.5129,nyc
842,261701060013,26170106nyc,26nyc,2021,0.0,94,0.46,0.0,0.92,32,25.0,43.75,25.0,9.375,nyc
843,261801060003,26180106nyc,26nyc,2017,0.0,91,0.0,0.0,0.0,274,43.0657,85.7664,4.3796,5.8394,nyc
844,261801060003,26180106nyc,26nyc,2018,0.0,86,0.0,0.0,0.0,258,44.9612,79.0698,6.2016,9.6899,nyc
845,261801060003,26180106nyc,26nyc,2019,0.0,88,0.0,0.0,0.0,291,36.7698,80.0687,4.811,10.3093,nyc
846,261801060003,26180106nyc,26nyc,2021,0.0,92,0.42,0.0,0.84,75,42.6667,77.3333,4.0,9.3333,nyc
847,261901060009,26190106nyc,26nyc,2017,0.0,94,0.0,0.0,0.0,366,19.9454,86.0656,4.918,4.918,nyc
848,261901060009,26190106nyc,26nyc,2018,0.0,92,0.0,0.0,0.0,309,24.2718,84.466,3.8835,7.1197,nyc
849,261901060009,26190106nyc,26nyc,2019,0.0,92,0.0,0.0,0.0,355,22.5352,85.6338,4.2254,4.507,nyc
850,261901060009,26190106nyc,26nyc,2021,0.0,95,0.38,0.0,0.76,38,36.8421,84.2105,2.6316,10.5263,nyc
851,261901060015,26190106nyc,26nyc,2017,0.0,99,0.0,0.0,0.0,321,12.4611,90.3427,2.1807,4.3614,nyc
852,261901060015,26190106nyc,26nyc,2018,0.0,94,0.0,0.0,0.0,337,18.6944,89.6142,2.0772,4.451,nyc
853,261901060015,26190106nyc,26nyc,2019,0.0,96,0.0,0.0,0.0,367,18.2561,85.0136,5.1771,4.6322,nyc
854,261901060015,26190106nyc,26nyc,2021,0.0,100,0.38,0.0,0.76,20,30.0,90.0,0.0,0.0,nyc
855,262001040003,26200104nyc,26nyc,2017,0.0,96,0.0,0.0,0.0,55,47.2727,81.8182,9.0909,5.4545,nyc
856,262001040003,26200104nyc,26nyc,2018,0.0,86,0.0,0.0,0.0,49,34.6939,79.5918,6.1224,8.1633,nyc
857,262001040003,26200104nyc,26nyc,2019,0.0,92,0.0,0.0,0.0,49,48.9796,69.3878,18.3673,8.1633,nyc
858,262001040003,26200104nyc,26nyc,2021,0.0,93,0.46,0.0,0.92,28,35.7143,78.5714,10.7143,7.1429,nyc
859,270100010010,27010001nyc,27nyc,2017,0.0,83,0.0,0.0,0.0,235,44.2553,51.9149,8.0851,36.5957,nyc
860,270100010010,27010001nyc,27nyc,2018,0.0,64,0.0,0.0,0.0,286,65.3846,51.7483,4.8951,41.958,nyc
861,270100010010,27010001nyc,27nyc,2019,0.0,76,0.0,0.0,0.0,370,63.7838,50.8108,4.0541,42.7027,nyc
862,270100010010,27010001nyc,27nyc,2021,0.0,75,0.52,0.12,0.8,12,33.3333,50.0,8.3333,25.0,nyc
863,270301040002,27030104nyc,27nyc,2017,0.0,85,0.0,0.0,0.0,65,44.6154,98.4615,0.0,0.0,nyc
864,270301040002,27030104nyc,27nyc,2018,0.0,79,0.0,0.0,0.0,86,52.3256,100.0,0.0,0.0,nyc
865,270301040002,27030104nyc,27nyc,2019,0.0,96,0.0,0.0,0.0,74,43.2432,95.9459,1.3514,2.7027,nyc
866,270301040002,27030104nyc,27nyc,2021,0.0,77,0.46,0.0,0.92,39,38.4615,100.0,0.0,0.0,nyc
867,270601040002,27060104nyc,27nyc,2017,0.0,88,0.0,0.0,0.0,121,47.1074,96.6942,0.8264,2.4793,nyc
868,270601040002,27060104nyc,27nyc,2018,0.0,79,0.0,0.0,0.0,94,40.4255,95.7447,0.0,2.1277,nyc
869,270601040002,27060104nyc,27nyc,2019,0.0,92,0.0,0.0,0.0,111,41.4414,93.6937,0.0,3.6036,nyc
870,270601040002,27060104nyc,27nyc,2021,0.0,94,0.48,0.04,0.88,16,31.25,93.75,0.0,6.25,nyc
871,270701040003,27070104nyc,27nyc,2017,0.0,93,0.0,0.0,0.0,49,65.3061,85.7143,0.0,6.1224,nyc
872,270701040003,27070104nyc,27nyc,2018,0.0,81,0.0,0.0,0.0,59,59.322,86.4407,0.0,8.4746,nyc
873,270701040003,27070104nyc,27nyc,2019,0.0,86,0.0,0.0,0.0,50,60.0,84.0,2.0,6.0,nyc
874,270701040003,27070104nyc,27nyc,2021,0.0,89,0.38,0.0,0.76,44,40.9091,95.4545,0.0,2.2727,nyc
875,271201040004,27120104nyc,27nyc,2017,0.0,94,0.0,0.0,0.0,47,91.4894,95.7447,0.0,2.1277,nyc
876,271201040004,27120104nyc,27nyc,2018,0.0,87,0.0,0.0,0.0,45,48.8889,91.1111,0.0,6.6667,nyc
877,271201040004,27120104nyc,27nyc,2019,0.0,92,0.0,0.0,0.0,48,56.25,97.9167,0.0,0.0,nyc
878,271201040004,27120104nyc,27nyc,2021,0.0,70,0.46,0.0,0.92,37,35.1351,97.2973,0.0,2.7027,nyc
879,280100010007,28010001nyc,28nyc,2017,0.0,77,0.0,0.0,0.0,266,56.7669,26.6917,10.9023,56.7669,nyc
880,280100010007,28010001nyc,28nyc,2018,0.0,83,0.0,0.0,0.0,296,52.027,31.0811,11.4865,52.3649,nyc
881,280100010007,28010001nyc,28nyc,2019,0.0,84,0.0,0.0,0.0,297,57.2391,27.6094,10.4377,57.5758,nyc
882,280100010007,28010001nyc,28nyc,2021,0.0,68,0.4,0.0,0.8,25,64.0,32.0,8.0,60.0,nyc
883,280201030007,28020103nyc,28nyc,2017,0.0,41,0.0,0.0,0.0,667,60.1199,0.7496,24.4378,73.3133,nyc
884,280201030007,28020103nyc,28nyc,2018,0.0,44,0.0,0.0,0.0,689,82.148,0.7257,24.0929,73.8752,nyc
885,280201030007,28020103nyc,28nyc,2019,0.0,59,0.0,0.0,0.0,752,65.0266,0.9309,20.0798,77.6596,nyc
886,280201030007,28020103nyc,28nyc,2021,0.0,72,0.44,0.08,0.72,403,73.4491,3.9702,17.866,75.4342,nyc
890,280203030010,28020303nyc,28nyc,2017,0.0,97,0.0,0.0,0.0,182,21.4286,53.8462,3.2967,19.7802,nyc
891,280203030010,28020303nyc,28nyc,2018,0.0,92,0.0,0.0,0.0,173,32.3699,59.5376,2.3121,14.4509,nyc
892,280203030010,28020303nyc,28nyc,2019,0.0,96,0.0,0.0,0.0,228,26.7544,50.4386,4.8246,21.0526,nyc
893,280203030010,28020303nyc,28nyc,2021,0.0,82,0.46,0.0,0.92,22,27.2727,40.9091,0.0,31.8182,nyc
894,280203030011,28020303nyc,28nyc,2017,0.0,93,0.0,0.0,0.0,434,21.8894,57.3733,4.1475,24.8848,nyc
895,280203030011,28020303nyc,28nyc,2018,0.0,93,0.0,0.0,0.0,399,35.8396,57.3935,5.0125,19.2982,nyc
896,280203030011,28020303nyc,28nyc,2019,0.0,95,0.0,0.0,0.0,391,28.6445,49.8721,6.1381,20.7161,nyc
897,280203030011,28020303nyc,28nyc,2021,0.0,88,0.46,0.0,0.92,116,21.5517,56.0345,5.1724,15.5172,nyc
898,280205030015,28020503nyc,28nyc,2017,0.0,93,0.0,0.0,0.0,258,24.8062,67.4419,1.5504,18.9922,nyc
899,280205030015,28020503nyc,28nyc,2018,0.0,87,0.0,0.0,0.0,243,24.2798,64.1975,1.6461,19.3416,nyc
900,280205030015,28020503nyc,28nyc,2019,0.0,90,0.0,0.0,0.0,239,24.6862,66.5272,1.6736,22.5941,nyc
901,280205030015,28020503nyc,28nyc,2021,0.0,0,0.22,0.0,0.44,2,0.0,100.0,0.0,0.0,nyc
902,280205030016,28020503nyc,28nyc,2017,0.0,99,0.0,0.0,0.0,312,15.0641,77.5641,0.641,16.3462,nyc
903,280205030016,28020503nyc,28nyc,2018,0.0,95,0.0,0.0,0.0,273,16.4835,80.2198,0.7326,14.2857,nyc
904,280205030016,28020503nyc,28nyc,2019,0.0,97,0.0,0.0,0.0,338,15.9763,73.0769,0.8876,17.1598,nyc
905,280205030016,28020503nyc,28nyc,2021,0.0,100,0.22,0.0,0.44,6,50.0,66.6667,0.0,33.3333,nyc
906,280206030006,28020603nyc,28nyc,2017,0.0,96,0.0,0.0,0.0,171,11.1111,87.7193,0.0,8.1871,nyc
907,280206030006,28020603nyc,28nyc,2018,0.0,88,0.0,0.0,0.0,172,9.8837,82.5581,0.5814,12.2093,nyc
908,280206030006,28020603nyc,28nyc,2019,0.0,97,0.0,0.0,0.0,198,12.6263,87.3737,1.5152,8.0808,nyc
909,280206030006,28020603nyc,28nyc,2021,0.0,100,0.26,0.0,0.52,18,16.6667,83.3333,0.0,11.1111,nyc
910,280208030005,28020803nyc,28nyc,2017,0.0,68,0.0,0.0,0.0,344,60.1744,0.0,52.907,47.093,nyc
911,280208030005,28020803nyc,28nyc,2018,0.0,68,0.0,0.0,0.0,328,67.6829,0.0,41.7683,58.2317,nyc
912,280208030005,28020803nyc,28nyc,2019,0.0,75,0.0,0.0,0.0,300,72.0,0.0,39.6667,60.3333,nyc
913,280208030005,28020803nyc,28nyc,2021,0.0,91,0.48,0.04,0.88,35,65.7143,0.0,31.4286,65.7143,nyc
914,280209030007,28020903nyc,28nyc,2017,0.0,74,0.0,0.0,0.0,638,62.8527,5.1724,29.9373,62.3824,nyc
915,280209030007,28020903nyc,28nyc,2018,0.0,84,0.0,0.0,0.0,656,67.2256,5.1829,30.3354,63.2622,nyc
916,280209030007,28020903nyc,28nyc,2019,0.0,86,0.0,0.0,0.0,582,66.1512,4.811,25.6014,67.354,nyc
917,280209030007,28020903nyc,28nyc,2021,0.0,72,0.22,0.0,0.44,36,58.3333,5.5556,19.4444,72.2222,nyc
918,280210030013,28021003nyc,28nyc,2017,0.0,92,0.0,0.0,0.0,363,21.7631,17.3554,53.168,22.865,nyc
919,280210030013,28021003nyc,28nyc,2018,0.0,87,0.0,0.0,0.0,405,28.3951,16.0494,51.358,26.6667,nyc
920,280210030013,28021003nyc,28nyc,2019,0.0,94,0.0,0.0,0.0,423,33.0969,17.4941,46.3357,28.3688,nyc
921,280210030013,28021003nyc,28nyc,2021,0.0,100,0.44,0.0,0.88,12,33.3333,8.3333,41.6667,25.0,nyc
922,280211030010,28021103nyc,28nyc,2017,0.0,97,0.0,0.0,0.0,457,14.2232,76.5864,1.3129,13.1291,nyc
923,280211030010,28021103nyc,28nyc,2018,0.0,94,0.0,0.0,0.0,421,19.715,69.3587,2.6128,19.2399,nyc
924,280211030010,28021103nyc,28nyc,2019,0.0,98,0.0,0.0,0.0,420,23.3333,75.7143,2.1429,17.8571,nyc
925,280211030010,28021103nyc,28nyc,2021,0.0,94,0.3,0.0,0.6,118,14.4068,76.2712,0.8475,16.9492,nyc
926,280211030011,28021103nyc,28nyc,2017,0.0,94,0.0,0.0,0.0,17,41.1765,64.7059,11.7647,23.5294,nyc
927,280211030011,28021103nyc,28nyc,2018,0.0,69,0.0,0.0,0.0,13,38.4615,76.9231,7.6923,15.3846,nyc
928,280211030011,28021103nyc,28nyc,2019,0.0,82,0.0,0.0,0.0,22,36.3636,59.0909,9.0909,27.2727,nyc
929,280211030011,28021103nyc,28nyc,2021,0.0,83,0.0,0.0,0.0,6,50.0,66.6667,0.0,33.3333,nyc
930,280212030005,28021203nyc,28nyc,2017,0.0,96,0.0,0.0,0.0,175,51.4286,14.2857,56.0,24.0,nyc
931,280212030005,28021203nyc,28nyc,2018,0.0,93,0.0,0.0,0.0,161,49.6894,16.7702,55.2795,22.9814,nyc
932,280212030005,28021203nyc,28nyc,2019,0.0,82,0.0,0.0,0.0,131,59.542,9.9237,60.3053,25.9542,nyc
933,280212030005,28021203nyc,28nyc,2021,0.0,100,0.26,0.0,0.52,12,25.0,41.6667,41.6667,0.0,nyc
934,280214030007,28021403nyc,28nyc,2017,0.0,98,0.0,0.0,0.0,268,23.8806,66.0448,8.209,13.806,nyc
935,280214030007,28021403nyc,28nyc,2018,0.0,96,0.0,0.0,0.0,263,24.7148,66.5399,8.365,10.6464,nyc
936,280214030007,28021403nyc,28nyc,2019,0.0,96,0.0,0.0,0.0,278,25.1799,65.1079,9.3525,13.3094,nyc
937,280214030007,28021403nyc,28nyc,2021,0.0,94,0.0,0.0,0.0,53,39.6226,56.6038,13.2075,16.9811,nyc
938,280215030007,28021503nyc,28nyc,2017,0.0,68,0.0,0.0,0.0,276,69.2029,16.3043,21.3768,56.5217,nyc
939,280215030007,28021503nyc,28nyc,2018,0.0,71,0.0,0.0,0.0,271,72.6937,16.9742,26.1993,50.9225,nyc
940,280215030007,28021503nyc,28nyc,2019,0.0,80,0.0,0.0,0.0,248,71.7742,14.5161,22.9839,54.0323,nyc
941,280215030007,28021503nyc,28nyc,2021,0.0,75,0.46,0.0,0.92,8,87.5,12.5,37.5,50.0,nyc
948,280220030007,28022003nyc,28nyc,2017,0.0,97,0.0,0.0,0.0,227,16.2996,77.9736,2.6432,12.7753,nyc
949,280220030007,28022003nyc,28nyc,2018,0.0,93,0.0,0.0,0.0,233,15.4506,76.3948,3.4335,12.4464,nyc
950,280220030007,28022003nyc,28nyc,2019,0.0,97,0.0,0.0,0.0,208,22.1154,70.6731,8.1731,16.3462,nyc
951,280220030007,28022003nyc,28nyc,2021,0.0,0,0.44,0.0,0.88,3,33.3333,66.6667,33.3333,0.0,nyc
955,280223030005,28022303nyc,28nyc,2017,0.0,97,0.0,0.0,0.0,252,9.5238,93.254,0.0,4.7619,nyc
956,280223030005,28022303nyc,28nyc,2018,0.0,92,0.0,0.0,0.0,251,10.757,93.2271,0.3984,5.5777,nyc
957,280223030005,28022303nyc,28nyc,2019,0.0,96,0.0,0.0,0.0,246,6.9106,84.5528,0.4065,8.1301,nyc
958,280223030005,28022303nyc,28nyc,2021,0.0,92,0.2,0.0,0.4,95,5.2632,92.6316,0.0,1.0526,nyc
959,280226030006,28022603nyc,28nyc,2017,0.0,96,0.0,0.0,0.0,201,31.8408,68.6567,1.4925,19.403,nyc
960,280226030006,28022603nyc,28nyc,2018,0.0,95,0.0,0.0,0.0,173,22.5434,71.6763,1.7341,16.185,nyc
961,280226030006,28022603nyc,28nyc,2019,0.0,96,0.0,0.0,0.0,196,27.551,69.3878,2.0408,19.898,nyc
962,280226030006,28022603nyc,28nyc,2021,0.0,100,0.0,0.0,0.0,63,15.873,68.254,1.5873,12.6984,nyc
966,280251070002,28025107nyc,28nyc,2017,0.0,95,0.0,0.0,0.0,234,25.2137,38.4615,21.3675,22.6496,nyc
967,280251070002,28025107nyc,28nyc,2018,0.0,98,0.0,0.0,0.0,239,30.1255,41.0042,19.2469,19.2469,nyc
968,280251070002,28025107nyc,28nyc,2019,0.0,95,0.0,0.0,0.0,225,31.5556,31.5556,23.1111,25.3333,nyc
969,280251070002,28025107nyc,28nyc,2021,0.0,100,0.46,0.0,0.92,5,20.0,0.0,20.0,0.0,nyc
970,280251070003,28025107nyc,28nyc,2017,0.0,99,0.0,0.0,0.0,208,30.7692,20.1923,25.9615,27.4038,nyc
971,280251070003,28025107nyc,28nyc,2018,0.0,95,0.0,0.0,0.0,212,30.6604,22.1698,27.8302,23.1132,nyc
972,280251070003,28025107nyc,28nyc,2019,0.0,99,0.0,0.0,0.0,214,32.7103,17.757,25.2336,36.9159,nyc
973,280251070003,28025107nyc,28nyc,2021,0.0,94,0.46,0.0,0.92,17,29.4118,29.4118,23.5294,11.7647,nyc
977,280252070002,28025207nyc,28nyc,2017,0.0,98,0.0,0.0,0.0,307,49.1857,1.6287,79.4788,10.4235,nyc
978,280252070002,28025207nyc,28nyc,2018,0.0,97,0.0,0.0,0.0,301,55.814,1.3289,76.412,12.2924,nyc
979,280252070002,28025207nyc,28nyc,2019,0.0,97,0.0,0.0,0.0,283,55.8304,1.0601,74.2049,16.6078,nyc
980,280252070002,28025207nyc,28nyc,2021,0.0,0,0.42,0.0,0.84,4,75.0,0.0,50.0,50.0,nyc
981,280252070003,28025207nyc,28nyc,2017,0.0,97,0.0,0.0,0.0,234,17.094,57.6923,12.8205,13.2479,nyc
982,280252070003,28025207nyc,28nyc,2018,0.0,96,0.0,0.0,0.0,252,28.1746,52.381,11.1111,14.2857,nyc
983,280252070003,28025207nyc,28nyc,2019,0.0,96,0.0,0.0,0.0,219,28.7671,45.6621,15.9817,18.2648,nyc
984,280252070003,28025207nyc,28nyc,2021,0.0,100,0.42,0.0,0.84,25,28.0,60.0,4.0,12.0,nyc
985,280252070004,28025207nyc,28nyc,2017,0.0,96,0.0,0.0,0.0,279,17.2043,71.6846,4.3011,15.7706,nyc
986,280252070004,28025207nyc,28nyc,2018,0.0,98,0.0,0.0,0.0,289,19.3772,75.7785,3.4602,10.7266,nyc
987,280252070004,28025207nyc,28nyc,2019,0.0,96,0.0,0.0,0.0,262,22.9008,69.8473,3.0534,18.3206,nyc
988,280252070004,28025207nyc,28nyc,2021,0.0,92,0.42,0.0,0.84,12,16.6667,83.3333,0.0,8.3333,nyc
989,280252070005,28025207nyc,28nyc,2017,0.0,95,0.0,0.0,0.0,311,22.508,38.5852,4.5016,11.5756,nyc
990,280252070005,28025207nyc,28nyc,2018,0.0,97,0.0,0.0,0.0,266,23.3083,35.3383,2.2556,13.5338,nyc
991,280252070005,28025207nyc,28nyc,2019,0.0,98,0.0,0.0,0.0,315,30.4762,30.4762,3.1746,16.1905,nyc
992,280252070005,28025207nyc,28nyc,2021,0.0,99,0.42,0.0,0.84,82,19.5122,40.2439,2.439,4.878,nyc
993,280252070006,28025207nyc,28nyc,2017,0.0,96,0.0,0.0,0.0,268,52.9851,17.9104,32.4627,27.6119,nyc
994,280252070006,28025207nyc,28nyc,2018,0.0,90,0.0,0.0,0.0,287,55.4007,11.4983,35.8885,30.662,nyc
995,280252070006,28025207nyc,28nyc,2019,0.0,96,0.0,0.0,0.0,320,56.5625,12.5,30.625,33.125,nyc
996,280252070006,28025207nyc,28nyc,2021,0.0,92,0.4,0.0,0.8,24,58.3333,8.3333,33.3333,20.8333,nyc
997,280253070005,28025307nyc,28nyc,2017,0.0,98,0.0,0.0,0.0,310,9.0323,85.8065,1.2903,8.3871,nyc
998,280253070005,28025307nyc,28nyc,2018,0.0,97,0.0,0.0,0.0,314,13.6943,78.0255,1.9108,14.9682,nyc
999,280253070005,28025307nyc,28nyc,2019,0.0,97,0.0,0.0,0.0,296,13.1757,73.9865,3.3784,12.5,nyc
1000,280253070005,28025307nyc,28nyc,2021,0.0,92,0.0,0.0,0.0,97,11.3402,70.1031,3.0928,17.5258,nyc
1001,280253070006,28025307nyc,28nyc,2017,0.0,97,0.0,0.0,0.0,305,13.7705,85.5738,2.9508,4.2623,nyc
1002,280253070006,28025307nyc,28nyc,2018,0.0,96,0.0,0.0,0.0,306,9.4771,81.3725,2.9412,9.1503,nyc
1003,280253070006,28025307nyc,28nyc,2019,0.0,96,0.0,0.0,0.0,315,15.2381,75.5556,1.2698,13.6508,nyc
1004,280253070006,28025307nyc,28nyc,2021,0.0,89,0.0,0.0,0.0,152,15.1316,75.0,3.2895,12.5,nyc
1005,280253070007,28025307nyc,28nyc,2017,0.0,98,0.0,0.0,0.0,299,7.0234,90.301,2.0067,4.3478,nyc
1006,280253070007,28025307nyc,28nyc,2018,0.0,97,0.0,0.0,0.0,249,6.0241,85.1406,1.2048,6.8273,nyc
1007,280253070007,28025307nyc,28nyc,2019,0.0,99,0.0,0.0,0.0,269,11.1524,85.1301,1.1152,9.2937,nyc
1008,280253070007,28025307nyc,28nyc,2021,0.0,88,0.0,0.0,0.0,86,9.3023,86.0465,3.4884,5.814,nyc
1009,280300010008,28030001nyc,28nyc,2017,0.0,87,0.0,0.0,0.0,347,44.6686,57.3487,12.1037,26.8012,nyc
1010,280300010008,28030001nyc,28nyc,2018,0.0,86,0.0,0.0,0.0,367,45.2316,58.0381,12.8065,25.8856,nyc
1011,280300010008,28030001nyc,28nyc,2019,0.0,87,0.0,0.0,0.0,357,45.6583,59.3838,12.3249,23.2493,nyc
1012,280300010008,28030001nyc,28nyc,2021,0.0,83,0.46,0.0,0.92,52,17.3077,61.5385,5.7692,23.0769,nyc
1013,280401030007,28040103nyc,28nyc,2017,0.0,79,0.0,0.0,0.0,395,83.038,1.2658,33.1646,63.038,nyc
1014,280401030007,28040103nyc,28nyc,2018,0.0,74,0.0,0.0,0.0,451,85.3659,0.6652,31.2639,66.0754,nyc
1015,280401030007,28040103nyc,28nyc,2019,0.0,81,0.0,0.0,0.0,803,87.1731,0.7472,28.6426,67.995,nyc
1016,280401030007,28040103nyc,28nyc,2021,0.0,78,0.44,0.0,0.88,252,61.5079,1.5873,32.9365,62.6984,nyc
1017,280402030003,28040203nyc,28nyc,2017,0.0,99,0.0,0.0,0.0,161,7.4534,73.2919,0.0,4.3478,nyc
